,ticker,close_price,open_price,volume,adj_close,Datetime,day_drop,market_cap
0,MRK,1.5451388359069824,1.5659722089767456,475200,0.35004669427871704,138600,-0.013303794888784415,885630191.082203
1,MRK,1.5364583730697632,1.5451388359069824,669600,0.3480803966522217,397800,-0.0056179177142511305,880655390.3737838
2,MRK,1.5486111640930176,1.5364583730697632,568800,0.3508332669734955,484200,0.007909612935997679,887620247.0871942
3,MRK,1.5347222089767456,1.5486111640930176,892800,0.3476872146129608,570600,-0.008968652324295001,879660626.274445
4,MRK,1.5451388359069824,1.5381944179534912,496800,0.35004669427871704,657000,0.004514655541872692,885630191.082203
5,MRK,1.5416666269302368,1.5451388359069824,1634400,0.34926003217697144,743400,-0.0022471825159371406,883639908.874506
6,MRK,1.5416666269302368,1.5416666269302368,648000,0.34926003217697144,1002600,0.0,883639908.874506
7,MRK,1.5381944179534912,1.5416666269302368,1159200,0.3484736979007721,1089000,-0.0022522437186432986,881650456.0767304
8,MRK,1.5347222089767456,1.5347222089767456,525600,0.3476872146129608,1175400,0.0,879660626.274445
9,MRK,1.5277777910232544,1.5347222089767456,1058400,0.34611374139785767,1261800,-0.004524869655806563,875679684.8545413
10,MRK,1.5277777910232544,1.5277777910232544,1720800,0.34611374139785767,1348200,0.0,875679684.8545413
11,MRK,1.5069444179534912,1.5208333730697632,3110400,0.3413938581943512,1607400,-0.009132463399483037,863738217.811065
12,MRK,1.5173611640930176,1.5069444179534912,871200,0.34375354647636414,1693800,0.006912495255580131,869708310.4251367
13,MRK,1.5277777910232544,1.5173611640930176,1044000,0.34611374139785767,1780200,0.006864962130794572,875679684.8545413
14,MRK,1.5208333730697632,1.5208333730697632,792000,0.34454047679901123,1866600,0.0,871699271.2409512
15,MRK,1.5138888359069824,1.5208333730697632,972000,0.3429672420024872,1953000,-0.0045662708918357,867718933.028263
16,MRK,1.4513888359069824,1.5,1252800,0.32880792021751404,2212200,-0.03240744272867835,831895361.3077555
17,MRK,1.4583333730697632,1.4513888359069824,1605600,0.3303816616535187,2298600,0.004784753052369473,835876981.3357767
18,MRK,1.4340277910232544,1.4513888359069824,914400,0.3248748183250427,2385000,-0.011961677294340611,821944478.0755839
19,MRK,1.4166666269302368,1.4340277910232544,1216800,0.32094183564186096,2471400,-0.01210657436466378,811993896.4470203
20,MRK,1.4027777910232544,1.4166666269302368,1454400,0.3177953064441681,2557800,-0.00980388444462621,804033069.2198399
21,MRK,1.4236111640930176,1.4166666269302368,813600,0.3225151300430298,2817000,0.004902026370049217,815974385.4615123
22,MRK,1.5208333730697632,1.4409722089767456,2181600,0.34454047679901123,2903400,0.05542172402459311,871699271.2409512
23,MRK,1.4791666269302368,1.5138888359069824,1476000,0.33510062098503113,2989800,-0.02293577186989637,847816110.9512928
24,MRK,1.4965277910232544,1.4861111640930176,489600,0.33903399109840393,3076200,0.007009318805968334,857767672.7915817
25,MRK,1.4791666269302368,1.4965277910232544,302400,0.33510062098503113,3162600,-0.011600963374790996,847816110.9512928
