,ticker,close_price,open_price,volume,adj_close,Datetime,day_drop,market_cap
0,LVMUY,18.5,18.5,900,12.230142593383789,1138372200,0.0,30812614095.122234
1,LVMUY,18.399999618530273,18.399999618530273,900,12.164031982421875,1138631400,0.0,30646055060.53958
2,LVMUY,18.399999618530273,18.399999618530273,3900,12.164031982421875,1138717800,0.0,30646055060.53958
3,LVMUY,18.25,18.25,100,12.064868927001953,1138804200,0.0,30396223716.72514
4,LVMUY,18.25,18.25,0,12.064868927001953,1138890600,0.0,30396223716.72514
5,LVMUY,18.25,18.25,0,12.064868927001953,1138977000,0.0,30396223716.72514
6,LVMUY,18.649999618530273,18.649999618530273,400,12.329303741455078,1139236200,0.0,31062440633.563644
7,LVMUY,17.75,17.75,200,11.73432445526123,1139322600,0.0,29563450167.990498
8,LVMUY,18.25,18.25,300,12.064868927001953,1139409000,0.0,30396223716.72514
9,LVMUY,18.5,18.5,100,12.230142593383789,1139495400,0.0,30812614095.122234
10,LVMUY,18.5,18.5,0,12.230142593383789,1139581800,0.0,30812614095.122234
11,LVMUY,18.5,18.5,0,12.230142593383789,1139841000,0.0,30812614095.122234
12,LVMUY,18.5,18.5,0,12.230142593383789,1139927400,0.0,30812614095.122234
13,LVMUY,18.25,18.25,400,12.064868927001953,1140013800,0.0,30396223716.72514
14,LVMUY,17.75,17.75,1200,11.73432445526123,1140100200,0.0,29563450167.990498
15,LVMUY,17.75,17.75,0,11.73432445526123,1140186600,0.0,29563450167.990498
16,LVMUY,17.75,17.75,0,11.73432445526123,1140532200,0.0,29563450167.990498
17,LVMUY,17.75,17.75,0,11.73432445526123,1140618600,0.0,29563450167.990498
18,LVMUY,18.600000381469727,18.600000381469727,1400,12.296247482299805,1140705000,0.0,30979158713.5858
19,LVMUY,18.350000381469727,18.350000381469727,700,12.130977630615234,1140791400,0.0,30562777945.93477
20,LVMUY,18.200000762939453,18.200000762939453,100,12.031816482543945,1141050600,0.0,30312951407.49336
21,LVMUY,18.299999237060547,18.299999237060547,100,12.097922325134277,1141137000,0.0,30479498428.64344
22,LVMUY,18.5,18.5,300,12.230142593383789,1141223400,0.0,30812614095.122234
23,LVMUY,18.5,18.5,0,12.230142593383789,1141309800,0.0,30812614095.122234
24,LVMUY,18.5,18.5,0,12.230142593383789,1141396200,0.0,30812614095.122234
25,LVMUY,19.399999618530273,19.399999618530273,500,12.825118064880371,1141655400,0.0,32311594949.94932
26,LVMUY,19.100000381469727,19.100000381469727,1000,12.62679672241211,1141741800,0.0,31811944275.753017
27,LVMUY,18.5,18.5,200,12.230142593383789,1141828200,0.0,30812614095.122234
28,LVMUY,18.5,18.5,0,12.230142593383789,1141914600,0.0,30812614095.122234
29,LVMUY,18.5,18.5,0,12.230142593383789,1142001000,0.0,30812614095.122234
30,LVMUY,19.399999618530273,19.399999618530273,1300,12.825118064880371,1142260200,0.0,32311594949.94932
31,LVMUY,19.399999618530273,19.399999618530273,0,12.825118064880371,1142346600,0.0,32311594949.94932
32,LVMUY,19.450000762939453,19.450000762939453,2100,12.858177185058594,1142433000,0.0,32394884077.98671
33,LVMUY,19.450000762939453,19.450000762939453,0,12.858177185058594,1142519400,0.0,32394884077.98671
