,ticker,close_price,open_price,volume,adj_close,Datetime,day_drop,market_cap
0,CMCSA,0.09754610806703568,0.0,126600,0.06505557894706726,322151400,inf,297650296.7184473
1,CMCSA,0.09754610806703568,0.0,518400,0.06505557894706726,322237800,inf,297650296.7184473
2,CMCSA,0.09646225720643997,0.0,736800,0.06433273106813431,322324200,inf,294343034.08042276
3,CMCSA,0.10404917597770691,0.0,1350000,0.0693925991654396,322410600,inf,317493565.7472695
4,CMCSA,0.10730071365833282,0.0,454200,0.07156115025281906,322497000,inf,327415387.7501572
5,CMCSA,0.10621687024831772,0.0,311400,0.07083827257156372,322756200,inf,324107988.7568769
6,CMCSA,0.1018814891576767,0.0,736800,0.06794694066047668,322842600,inf,310879210.91529
7,CMCSA,0.1018814891576767,0.0,600,0.06794694066047668,322929000,inf,310879210.91529
8,CMCSA,0.0823722705245018,0.0,2158200,0.05493582785129547,323015400,inf,251349165.20712608
9,CMCSA,0.08779149502515793,0.0,547800,0.05855000764131546,323101800,inf,267885205.68673757
10,CMCSA,0.09212687611579895,0.0,372600,0.06144137308001518,323361000,inf,281114136.92798716
11,CMCSA,0.09429457038640976,0.0,243600,0.062887042760849,323447400,inf,287728542.8931875
12,CMCSA,0.09429457038640976,0.0,37800,0.062887042760849,323533800,inf,287728542.8931875
13,CMCSA,0.09429457038640976,0.0,84600,0.062887042760849,323620200,inf,287728542.8931875
14,CMCSA,0.09212687611579895,0.0,219600,0.06144137308001518,323965800,inf,281114136.92798716
15,CMCSA,0.09104303270578384,0.0,600,0.060718558728694916,324052200,inf,277807027.6896252
16,CMCSA,0.09104303270578384,0.0,181800,0.060718558728694916,324138600,inf,277807027.6896252
17,CMCSA,0.09429457038640976,0.0,681000,0.062887042760849,324225000,inf,287728542.8931875
18,CMCSA,0.09429457038640976,0.0,408600,0.062887042760849,324311400,inf,287728542.8931875
19,CMCSA,0.09321072697639465,0.0,243600,0.06216422840952873,324570600,inf,284421433.6548256
20,CMCSA,0.09321072697639465,0.0,591000,0.06216422840952873,324657000,inf,284421433.6548256
21,CMCSA,0.09321072697639465,0.09321072697639465,0,0.06216422840952873,324743400,0.0,284421433.6548256
22,CMCSA,0.09321072697639465,0.09321072697639465,0,0.06216422840952873,324829800,0.0,284421433.6548256
23,CMCSA,0.09321072697639465,0.0,37800,0.06216422840952873,324916200,inf,284421433.6548256
24,CMCSA,0.09321072697639465,0.0,600,0.06216422840952873,325175400,inf,284421433.6548256
25,CMCSA,0.09321072697639465,0.09321072697639465,0,0.06216422840952873,325261800,0.0,284421433.6548256
26,CMCSA,0.09321072697639465,0.0,219600,0.06216422840952873,325348200,inf,284421433.6548256
27,CMCSA,0.09321072697639465,0.0,243600,0.06216422840952873,325434600,inf,284421433.6548256
28,CMCSA,0.09646225720643997,0.0,777600,0.06433273106813431,325521000,inf,294343034.08042276
29,CMCSA,0.09754610806703568,0.0,272400,0.06505557894706726,325776600,inf,297650296.7184473
30,CMCSA,0.09971379488706589,0.0,284400,0.06650123745203018,325863000,inf,304264651.5504269
31,CMCSA,0.09971379488706589,0.09971379488706589,0,0.06650123745203018,325949400,0.0,304264651.5504269
32,CMCSA,0.09971379488706589,0.0,243600,0.06650123745203018,326035800,inf,304264651.5504269
33,CMCSA,0.09971379488706589,0.0,146400,0.06650123745203018,326122200,inf,304264651.5504269
34,CMCSA,0.09971379488706589,0.0,84600,0.06650123745203018,326381400,inf,304264651.5504269
35,CMCSA,0.10079764574766159,0.0,146400,0.06722410023212433,326467800,inf,307571982.36607933
36,CMCSA,0.10079764574766159,0.0,284400,0.06722410023212433,326554200,inf,307571982.36607933
37,CMCSA,0.10404917597770691,0.0,466800,0.0693925991654396,326640600,inf,317493565.7472695
38,CMCSA,0.10621687024831772,0.0,837600,0.07083827257156372,326727000,inf,324107988.7568769
39,CMCSA,0.10946840792894363,0.0,365400,0.07300680875778198,326986200,inf,334029742.5821367
40,CMCSA,0.11705532670021057,0.0,1110600,0.07806669175624847,327072600,inf,357180342.42661124
41,CMCSA,0.11055225133895874,0.0,821400,0.07372963428497314,327159000,inf,337336902.9537195
42,CMCSA,0.11488763242959976,0.0,329400,0.07662105560302734,327245400,inf,350566089.8610735
43,CMCSA,0.12193263322114944,0.0,777600,0.08131947368383408,327331800,inf,372062870.8980592
44,CMCSA,0.12030686438083649,0.0,181800,0.08023519814014435,327591000,inf,367101959.8966154
45,CMCSA,0.11868109554052353,0.0,454200,0.0791509747505188,327677400,inf,362141287.516869
46,CMCSA,0.12030686438083649,0.0,394200,0.08023519814014435,327763800,inf,367101959.8966154
47,CMCSA,0.12030686438083649,0.0,365400,0.08023519814014435,327850200,inf,367101959.8966154
48,CMCSA,0.1316872388124466,0.0,918600,0.0878249928355217,327936600,inf,401827723.30807155
49,CMCSA,0.12843570113182068,0.0,794400,0.08565650880336761,328282200,inf,391906208.1045092
50,CMCSA,0.12843570113182068,0.0,121200,0.08565650880336761,328368600,inf,391906208.1045092
51,CMCSA,0.12843570113182068,0.0,639600,0.08565650880336761,328455000,inf,391906208.1045092
52,CMCSA,0.12843570113182068,0.0,146400,0.08565650880336761,328541400,inf,391906208.1045092
53,CMCSA,0.12680993974208832,0.0,303000,0.08457225561141968,328800600,inf,386945399.36950713
54,CMCSA,0.12030686438083649,0.0,311400,0.08023519814014435,328887000,inf,367101959.8966154
55,CMCSA,0.12193263322114944,0.0,248400,0.08131947368383408,328973400,inf,372062870.8980592
56,CMCSA,0.12030686438083649,0.0,272400,0.08023519814014435,329059800,inf,367101959.8966154
57,CMCSA,0.12030686438083649,0.0,408600,0.08023519814014435,329146200,inf,367101959.8966154
58,CMCSA,0.1316872388124466,0.0,1623600,0.0878249928355217,329405400,inf,401827723.30807155
59,CMCSA,0.13006147742271423,0.0,529800,0.08674078434705734,329491800,inf,396867119.10595304
60,CMCSA,0.13006147742271423,0.0,162600,0.08674078434705734,329578200,inf,396867119.10595304
61,CMCSA,0.12518416345119476,0.0,311400,0.08348795026540756,329664600,inf,381984352.0128076
62,CMCSA,0.12518416345119476,0.0,162600,0.08348795026540756,329751000,inf,381984352.0128076
63,CMCSA,0.12518416345119476,0.0,272400,0.08348795026540756,330010200,inf,381984352.0128076
64,CMCSA,0.12518416345119476,0.0,219600,0.08348795026540756,330096600,inf,381984352.0128076
65,CMCSA,0.12518416345119476,0.0,65400,0.08348795026540756,330183000,inf,381984352.0128076
66,CMCSA,0.1235584020614624,0.0,426600,0.08240370452404022,330269400,inf,377023577.36661947
67,CMCSA,0.12193263322114944,0.0,84600,0.08131947368383408,330355800,inf,372062870.8980592
68,CMCSA,0.1235584020614624,0.0,329400,0.08240370452404022,330615000,inf,377023577.36661947
69,CMCSA,0.1235584020614624,0.0,576000,0.08240370452404022,330701400,inf,377023577.36661947
70,CMCSA,0.12518416345119476,0.0,493800,0.08348795026540756,330787800,inf,381984352.0128076
71,CMCSA,0.12680993974208832,0.0,372600,0.08457225561141968,330874200,inf,386945399.36950713
72,CMCSA,0.12518416345119476,0.0,84600,0.08348795026540756,330960600,inf,381984352.0128076
73,CMCSA,0.12518416345119476,0.0,84600,0.08348795026540756,331219800,inf,381984352.0128076
74,CMCSA,0.12680993974208832,0.0,681000,0.08457225561141968,331306200,inf,386945399.36950713
75,CMCSA,0.13006147742271423,0.0,437400,0.08674078434705734,331392600,inf,396867119.10595304
