,ticker,close_price,open_price,volume,adj_close,Datetime,day_drop,market_cap
0,PFE,0.8153463006019592,0.0,2458800,0.18400175869464874,76253400,inf,1022754749.7359868
1,PFE,0.8054633140563965,0.8153463006019592,1613900,0.18177153170108795,76339800,-0.012121213450366097,1010358263.6000093
2,PFE,0.802992582321167,0.8054633140563965,2585300,0.18121401965618134,76599000,-0.0030674665029579717,1007259390.545706
3,PFE,0.8202877640724182,0.802992582321167,2347500,0.1851169914007187,76685400,0.021538407865807407,1028953655.4164853
4,PFE,0.8202877640724182,0.8202877640724182,1032100,0.1851169914007187,76771800,0.0,1028953655.4164853
5,PFE,0.8153463006019592,0.8202877640724182,1067500,0.18400175869464874,76858200,-0.006024060929455399,1022754749.7359868
6,PFE,0.8202877640724182,0.8153463006019592,1563300,0.1851169914007187,76944600,0.0060605701734475215,1028953655.4164853
7,PFE,0.8227585554122925,0.8202877640724182,1942700,0.18567459285259247,77203800,0.003012103127819188,1032053025.4301708
8,PFE,0.830170750617981,0.8227585554122925,2175500,0.18734732270240784,77290200,0.009008955491169868,1041350721.3384088
9,PFE,0.830170750617981,0.830170750617981,2069200,0.18734732270240784,77376600,0.0,1041350721.3384088
10,PFE,0.8202877640724182,0.830170750617981,2726900,0.1851169914007187,77463000,-0.011904763614239422,1028953655.4164853
11,PFE,0.8351122736930847,0.8202877640724182,2398100,0.18846261501312256,77549400,0.018072328114548952,1047549958.325162
12,PFE,0.8449952602386475,0.8351122736930847,1694800,0.19069281220436096,77808600,0.011834320793607356,1059946278.8080122
13,PFE,0.8499367237091064,0.8449952602386475,2332300,0.19180798530578613,77895000,0.005847918565914156,1066144853.1822559
14,PFE,0.8400537371635437,0.8499367237091064,2038900,0.1895775943994522,77981400,-0.011627908607635629,1053747455.9540775
15,PFE,0.842524528503418,0.8400537371635437,2438500,0.19013521075248718,78067800,0.0029412301029896337,1056846908.7943267
16,PFE,0.8400537371635437,0.842524528503418,1482300,0.1895775943994522,78154200,-0.0029326046379481996,1053747455.9540775
17,PFE,0.830170750617981,0.8400537371635437,1618900,0.18734732270240784,78413400,-0.011764707551844,1041350721.3384088
18,PFE,0.830170750617981,0.830170750617981,2049000,0.18734732270240784,78499800,0.0,1041350721.3384088
19,PFE,0.8227585554122925,0.8277000188827515,1315400,0.18567459285259247,78586200,-0.005970113999911542,1032053025.4301708
20,PFE,0.8351122736930847,0.8227585554122925,1118100,0.18846261501312256,78672600,0.015014998263496171,1047549958.325162
21,PFE,0.8375830054283142,0.8351122736930847,2924200,0.1890200525522232,78759000,0.002958562355098948,1050648417.2466468
22,PFE,0.8400537371635437,0.8375830054283142,824600,0.1895775943994522,79018200,0.002949835084065544,1053747455.9540775
23,PFE,0.8548782467842102,0.8449952602386475,2904000,0.19292309880256653,79191000,0.01169590767026496,1072343096.2502446
24,PFE,0.8721734881401062,0.8622905015945435,3895600,0.19682623445987701,79277400,0.011461319041885742,1094038272.2132246
25,PFE,0.8845272064208984,0.8721734881401062,2119800,0.19961398839950562,79363800,0.014164290073912067,1109533714.2300692
26,PFE,0.8869979381561279,0.8845272064208984,3091200,0.20017164945602417,79623000,0.0027932795252583187,1112633415.5500095
27,PFE,0.8869979381561279,0.8869979381561279,2185600,0.20017164945602417,79709400,0.0,1112633415.5500095
28,PFE,0.8894686698913574,0.8869979381561279,2696600,0.2007293701171875,79795800,0.0027854988483575482,1115733448.1762047
29,PFE,0.864761233329773,0.8845272064208984,1113000,0.1951534003019333,79882200,-0.02234637097382841,1084739996.5190408
30,PFE,0.8845272064208984,0.864761233329773,1583500,0.19961398839950562,79968600,0.022857145220324337,1109533714.2300692
31,PFE,0.8771149516105652,0.8845272064208984,819600,0.19794140756130219,80227800,-0.008379905961655831,1100236846.5874681
32,PFE,0.8672319650650024,0.8746442198753357,1527900,0.1957111358642578,80314200,-0.008474594174291528,1087840111.9717996
