,ticker,close_price,open_price,volume,adj_close,Datetime,day_drop,market_cap
0,NVDA,1.640625,1.75,67867200,1.508857250213623,917015400,-0.0625,933982637.8822327
1,NVDA,1.8125,1.7708333730697632,12762000,1.6669281721115112,917274600,0.023529388797324913,1031828538.5370255
2,NVDA,1.671875,1.8333333730697632,8580000,1.537597417831421,917361000,-0.08806820158377127,951772801.6376495
3,NVDA,1.6666666269302368,1.6770833730697632,6109200,1.5328068733215332,917447400,-0.006211227364599892,948807454.586029
4,NVDA,1.6614583730697632,1.6666666269302368,5688000,1.5280174016952515,917533800,-0.0031249523907888044,945842771.6493607
5,NVDA,1.5833333730697632,1.6614583730697632,6100800,1.4561669826507568,917620200,-0.04702194244906288,901367362.2608185
6,NVDA,1.6145833730697632,1.5833333730697632,3867600,1.4849070310592651,917879400,0.01973684160993372,919157452.2256851
7,NVDA,1.4895833730697632,1.5833333730697632,6602400,1.3699463605880737,917965800,-0.05921052482980116,847996797.2040176
8,NVDA,1.5208333730697632,1.46875,1878000,1.3986867666244507,918052200,0.035461019962391926,865787108.540535
9,NVDA,1.6041666269302368,1.5416666269302368,4548000,1.4753267765045166,918138600,0.04054054158547227,913227274.6562958
10,NVDA,1.6510416269302368,1.6302083730697632,3421200,1.518437385559082,918225000,0.012779503654029023,939912741.6610718
11,NVDA,1.59375,1.6614583730697632,3852000,1.4657467603683472,918484200,-0.0407523740391178,907297244.6680069
12,NVDA,1.53125,1.625,2174400,1.4082666635513306,918570600,-0.05769230769230771,871717064.7382736
13,NVDA,1.515625,1.53125,3705600,1.393896222114563,918657000,-0.010204081632653073,862821761.4889145
14,NVDA,1.6458333730697632,1.5208333730697632,3306000,1.5136468410491943,918743400,0.08219177867440575,936947394.6094513
15,NVDA,1.7395833730697632,1.6666666269302368,2743200,1.5998674631118774,918829800,0.04375004872679833,990317959.6662521
16,NVDA,1.75,1.7708333730697632,5275200,1.6094474792480469,919175400,-0.011764728057755192,996247989.654541
17,NVDA,1.65625,1.7083333730697632,1693200,1.5232272148132324,919261800,-0.0304878274292405,942877645.9693909
18,NVDA,1.6822916269302368,1.7083333730697632,1767600,1.5471771955490112,919348200,-0.01524394860514322,957702684.044838
19,NVDA,1.7395833730697632,1.6666666269302368,1884000,1.5998674631118774,919434600,0.04375004872679833,990317959.6662521
20,NVDA,1.75,1.7708333730697632,5131200,1.6094474792480469,919693800,-0.011764728057755192,996247989.654541
21,NVDA,1.8333333730697632,1.7916666269302368,3452400,1.6860880851745605,919780200,0.02325585882621284,1043688524.723053
22,NVDA,1.9791666269302368,2.1041667461395264,15319200,1.8202087879180908,919866600,-0.059405995004257584,1126709239.7212982
23,NVDA,1.9166666269302368,2.0625,3728400,1.7627286911010742,919953000,-0.0707070899732185,1091129059.791565
24,NVDA,1.828125,1.9375,4315200,1.681298017501831,920039400,-0.056451612903225756,1040723472.8336334
25,NVDA,1.8385416269302368,1.875,2304000,1.6908777952194214,920298600,-0.01944446563720703,1046653355.2408218
26,NVDA,1.8229166269302368,1.8333333730697632,1381200,1.6765081882476807,920385000,-0.005681861407499711,1037758568.5253143
27,NVDA,1.6979166269302368,1.8333333730697632,1534800,1.5615472793579102,920471400,-0.07386367811151684,966597765.9225464
28,NVDA,1.6614583730697632,1.78125,1434000,1.5280174016952515,920557800,-0.06725143968013292,945842771.6493607
29,NVDA,1.7552083730697632,1.6770833730697632,1969200,1.6142375469207764,920644200,0.046583849827929846,999213041.5439606
30,NVDA,1.78125,1.7083333730697632,1897200,1.6381876468658447,920903400,0.04268290257609997,1014038153.4099579
31,NVDA,1.8385416269302368,1.7760416269302368,3579600,1.6908777952194214,920989800,0.03519061662311751,1046653355.2408218
32,NVDA,1.8072916269302368,1.8645833730697632,5883600,1.662137746810913,921076200,-0.03072629895074308,1028863265.2759552
33,NVDA,1.7291666269302368,1.7760416269302368,1357200,1.590287446975708,921162600,-0.026392962467338243,984387929.6779633
34,NVDA,1.6979166269302368,1.7395833730697632,2269200,1.5615472793579102,921249000,-0.02395214094625364,966597765.9225464
35,NVDA,1.7708333730697632,1.7395833730697632,2720400,1.6286077499389648,921508200,0.017964071445943253,1008108197.2122192
36,NVDA,1.7135416269302368,1.78125,1978800,1.5759174823760986,921594600,-0.03801171821460392,975492921.590805
37,NVDA,1.7239583730697632,1.7291666269302368,1284000,1.585497498512268,921681000,-0.0030120023017792263,981422951.5790939
38,NVDA,1.7447916269302368,1.7291666269302368,1158000,1.604657530784607,921767400,0.009036144785964817,993283011.5556717
39,NVDA,1.75,1.7395833730697632,2632800,1.6094474792480469,921853800,0.005988000972816376,996247989.654541
40,NVDA,1.6979166269302368,1.7864583730697632,916800,1.5615472793579102,922113000,-0.04956272559957864,966597765.9225464
41,NVDA,1.59375,1.7083333730697632,4099200,1.4657467603683472,922199400,-0.06707319243191057,907297244.6680069
42,NVDA,1.5833333730697632,1.5833333730697632,1521600,1.4561669826507568,922285800,0.0,901367362.2608185
43,NVDA,1.6041666269302368,1.578125,1008000,1.4753267765045166,922372200,0.016501624985496566,913227274.6562958
44,NVDA,1.7447916269302368,1.625,2206800,1.604657530784607,922458600,0.0737179242647612,993283011.5556717
45,NVDA,1.796875,1.796875,1648800,1.6525578498840332,922717800,0.0,1022933309.0782166
46,NVDA,1.6458333730697632,1.8020833730697632,1737600,1.5136468410491943,922804200,-0.08670520040026541,936947394.6094513
47,NVDA,1.7604166269302368,1.6979166269302368,3840000,1.6190276145935059,922890600,0.03680981681238227,1002178093.4333801
48,NVDA,1.7083333730697632,1.7604166269302368,760800,1.5711272954940796,922977000,-0.02958575434003652,972527795.9108353
49,NVDA,1.65625,1.6875,2466000,1.5232272148132324,923319000,-0.01851851851851849,942877645.9693909
50,NVDA,1.6145833730697632,1.671875,1742400,1.4849070310592651,923405400,-0.03426788900500144,919157452.2256851
51,NVDA,1.75,1.625,2232000,1.6094474792480469,923491800,0.07692307692307687,996247989.654541
52,NVDA,1.78125,1.7604166269302368,3253200,1.6381876468658447,923578200,0.011834342365927286,1014038153.4099579
53,NVDA,1.75,1.7916666269302368,1215600,1.6094474792480469,923664600,-0.023255792290793886,996247989.654541
54,NVDA,1.6770833730697632,1.7291666269302368,832800,1.5423874855041504,923923800,-0.030120436659673566,954737853.5270691
55,NVDA,1.609375,1.7083333730697632,903600,1.4801174402236938,924010200,-0.05792685118124308,916192695.4984665
56,NVDA,1.5625,1.6041666269302368,1207200,1.4370065927505493,924096600,-0.025974001846660322,889507080.91259
57,NVDA,1.6041666269302368,1.6041666269302368,896400,1.4753267765045166,924183000,0.0,913227274.6562958
58,NVDA,1.65625,1.59375,973200,1.5232272148132324,924269400,0.03921568627450989,942877645.9693909
59,NVDA,1.5833333730697632,1.6770833730697632,782400,1.4561669826507568,924528600,-0.055900619793515904,901367362.2608185
60,NVDA,1.5520833730697632,1.5833333730697632,1692000,1.4274266958236694,924615000,-0.01973684160993372,883577124.7148514
61,NVDA,1.578125,1.5520833730697632,937200,1.451377272605896,924701400,0.016778497458374897,898402531.7430496
62,NVDA,1.5104166269302368,1.5833333730697632,5679600,1.3891065120697021,924787800,-0.046052680616562425,859856930.9711456
63,NVDA,1.4375,1.5052083730697632,3151200,1.3220465183258057,924874200,-0.04498272417371485,818346794.8436737
64,NVDA,1.3645833730697632,1.4375,3087600,1.254986047744751,925133400,-0.050724610038425655,776836363.5540009
65,NVDA,1.5104166269302368,1.3958333730697632,5673600,1.3891065120697021,925219800,0.08208949296611112,859856930.9711456
66,NVDA,1.5,1.5208333730697632,3002400,1.3795262575149536,925306200,-0.013698655907130375,853926753.4017563
67,NVDA,1.5,1.5052083730697632,1203600,1.3795262575149536,925392600,-0.0034602339203980703,853926753.4017563
68,NVDA,1.5208333730697632,1.515625,2482800,1.3986867666244507,925479000,0.003436452334689033,865787108.540535
69,NVDA,1.53125,1.5364583730697632,846000,1.4082666635513306,925738200,-0.0033898562831592427,871717064.7382736
70,NVDA,1.4479166269302368,1.53125,2401200,1.3316264152526855,925824600,-0.0544217946578045,824276751.0414124
71,NVDA,1.4791666269302368,1.4583333730697632,3614400,1.3603664636611938,925911000,0.014285659400785633,842066841.006279
72,NVDA,1.4505208730697632,1.46875,890400,1.3340215682983398,925997400,-0.012411320463139974,825759350.7766724
73,NVDA,1.4583333730697632,1.40625,625200,1.341206669807434,926083800,0.03703706529405393,830206928.6108017
74,NVDA,1.4583333730697632,1.4479166269302368,492000,1.341206669807434,926343000,0.007194299689486483,830206928.6108017
75,NVDA,1.5364583730697632,1.5208333730697632,4293600,1.4130563735961914,926429400,0.01027397233430083,874681895.2560425
76,NVDA,1.5833333730697632,1.5520833730697632,4212000,1.4561669826507568,926515800,0.020134227672442995,901367362.2608185
77,NVDA,1.5833333730697632,1.5833333730697632,1748400,1.4561669826507568,926602200,0.0,901367362.2608185
78,NVDA,1.5,1.5833333730697632,711600,1.3795262575149536,926688600,-0.05263160272318179,853926753.4017563
79,NVDA,1.5729166269302368,1.4791666269302368,894000,1.4465864896774292,926947800,0.063380283392793,895437037.1103287
80,NVDA,1.6458333730697632,1.5885416269302368,3788400,1.5136468410491943,927034200,0.03606562470146857,936947394.6094513
81,NVDA,1.5729166269302368,1.71875,11293200,1.4465864896774292,927120600,-0.08484850796786225,895437037.1103287
82,NVDA,1.4479166269302368,1.5833333730697632,4454400,1.3316264152526855,927207000,-0.08552636383642986,824276751.0414124
